id,item
0f28c393-d8f1-4fba-be2e-a5f680852afb,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f3357d8-8ab9-4126-9191-9e2c6f2c4456,"{""active"":true,""adminFee"":0,""basePrice"":19875,""code"":""TLKM20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""59177f4e-a7ae-4684-b6ae-fc331499a894"",""name"":""Telkomsel 20.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f39311f-73f6-4f34-a1fa-87bfa3ba1a52,"{""active"":true,""adminFee"":0,""basePrice"":5125,""code"":""DATA_INDSTY3"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""ec355354-02fc-4b43-9619-96f69a577974"",""name"":""Indosat Yellow  1GB (masa aktif 3 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f3c8cc6-2912-47f4-8ca5-8f9f037c798d,"{""active"":true,""adminFee"":2750,""basePrice"":100015,""code"":""PLN100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""948338bb-1896-4243-982f-946ccf23633e"",""name"":""PLN 100.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f422d0b-409e-4012-9ac7-0e3151ca424d,"{""active"":true,""adminFee"":0,""basePrice"":97600,""code"":""THREE100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""1571cff1-cf3f-4161-87d7-b6e87d5f7366"",""name"":""Three 100.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f42dc07-4a56-41aa-98b1-1b21ca4d7c35,"{""active"":true,""adminFee"":0,""basePrice"":5775,""code"":""XL5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""340972e9-d964-45d3-976c-f14712d52ec7"",""name"":""XL 5.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f537923-93db-4fe8-a6a1-6fafe4f99ddf,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f5dc880-890b-4c98-8e87-46c72d0985e3,"{""active"":true,""adminFee"":0,""basePrice"":25350,""code"":""TLKM25"",""createdAt"":""2020-07-09T02:48:29Z"",""description"":""Masa Aktif 30 Hari"",""id"":""32f8cd16-ba89-400b-8262-fbc69b9954f4"",""isIgnored"":false,""name"":""Telkomsel 25.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":false,""type"":""mobile"",""updatedAt"":""2021-09-22T21:30:14Z"",""userAdminFee"":0,""userSellPrice"":0,""version"":11283}"
0f64ec91-5143-4d4d-9fd6-f4ccb400f7d7,"{""active"":true,""adminFee"":0,""basePrice"":10225,""code"":""TLKM10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""be5e94ac-b4de-496e-8dcf-1cd51ab29a4d"",""name"":""Telkomsel 10.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f6542ff-c23f-4b5b-b18e-34bd11b28dc6,"{""active"":true,""adminFee"":0,""basePrice"":10150,""code"":""THREE10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""31a6cf29-d858-4b6d-8924-abe1f248d853"",""name"":""Three 10.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f668aa8-ba42-466d-a868-dbca89df505f,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f7b58da-371e-4f1b-9103-647cd0b15571,"{""active"":true,""adminFee"":0,""basePrice"":14790,""code"":""AXIS15"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""b095ab25-f0ff-4d1d-a49c-ca450fa6bc3c"",""name"":""Axis 15.000"",""operatorCode"":""axis"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f7c62f0-5c99-4bfb-9166-a26312348eed,"{""active"":true,""adminFee"":2700,""basePrice"":2100,""code"":""PDAMKAB_SEMARANG"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""be63c07d-4f89-42fe-b6ec-422cd8a769e4"",""name"":""PDAM KABUPATEN SEMARANG (JATENG)"",""operatorCode"":""pdam"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""pdam"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f82d5c1-6e32-4853-adde-b9cca7db6930,"{""active"":true,""adminFee"":0,""basePrice"":10225,""code"":""TLKM10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""be5e94ac-b4de-496e-8dcf-1cd51ab29a4d"",""name"":""Telkomsel 10.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f953e43-957f-4f48-bb21-19582773df30,"{""active"":true,""adminFee"":0,""basePrice"":24500,""code"":""DATA_INDST_UNLIMITED1GB"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":""Kuota utama 1GB (2G/3G/4G). Bebas SMS ke sesama Indosat + akses aplikasi sehari-hari (Facebook, Path, Twitter, Whatsapp, Line, BBM, FB Messenger, GOJEK,Grab,Uber, Iflix, Spotify). Masa aktif 30 Hari."",""id"":""7a949629-1504-4c6c-903a-fc001b279da5"",""name"":""Unlimited +1GB 30 Hari"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0f99ced0-421d-4764-8173-d6910b512042,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0faf1e5c-4d51-48c6-a39f-1a5453bd09e6,"{""active"":true,""adminFee"":0,""basePrice"":10225,""code"":""TLKM10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""be5e94ac-b4de-496e-8dcf-1cd51ab29a4d"",""name"":""Telkomsel 10.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0fb1bd95-f011-489a-a70c-31267d43f4d7,"{""active"":true,""adminFee"":0,""basePrice"":144900,""code"":""TLKM150"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""660bab35-f871-4917-b39b-699d825db7c5"",""name"":""Telkomsel 150.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0fbabd82-a04c-41e7-a594-b6042eb31302,"{""active"":true,""adminFee"":0,""basePrice"":5775,""code"":""AXIS5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""a2bb7a3a-54e5-41a0-976b-eafeebb05b2a"",""name"":""Axis 5.000"",""operatorCode"":""axis"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0fc674be-cbf3-45bb-9f4e-cc31a9b74cf3,"{""active"":true,""adminFee"":0,""basePrice"":19520,""code"":""THREE20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""3a48224a-fb2a-42ef-859e-49b62fdc0c90"",""name"":""Three 20.000"",""operatorCode"":""three"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0fdd179d-a8d5-4bd9-ae38-fcece7a692ac,"{""active"":true,""adminFee"":0,""basePrice"":24650,""code"":""TLKM25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""c79590b9-9696-4167-aff4-e943c7b44157"",""name"":""Telkomsel 25.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
0fdd4b9d-c02a-4747-a411-9017240ae2eb,"{""active"":true,""adminFee"":0,""basePrice"":19900,""code"":""INDST20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""7527b0e8-7ce3-4192-b0c9-844c35e8a2b7"",""name"":""Indosat 20.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1005e091-569d-4155-808d-f39379fbaa61,"{""active"":true,""adminFee"":2750,""basePrice"":100015,""code"":""PLN100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""948338bb-1896-4243-982f-946ccf23633e"",""name"":""PLN 100.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
100792de-a7e9-41cb-ba45-f3fe5cc60d66,"{""active"":true,""adminFee"":2750,""basePrice"":100015,""code"":""PLN100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""948338bb-1896-4243-982f-946ccf23633e"",""name"":""PLN 100.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
101a6bd4-2b43-4fe9-b494-2478fd60e487,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
101b3dc6-14d2-4535-9bf7-41b10f9c0944,"{""active"":true,""adminFee"":0,""basePrice"":96500,""code"":""DATA_TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":""12GB +2GB bonus VideoMax  / GiTA Ads (sesuai zona). Masa Aktif 30 Hari ( Khusus pelanggan prabayar ) "",""id"":""769fb87c-5b2e-4918-9386-7a9f0bd67c48"",""name"":""Telkomsel Data 100.000"",""operatorCode"":""telkomsel_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
102b5513-f2ca-462d-97bf-64a764516dc5,"{""active"":true,""adminFee"":2750,""basePrice"":100015,""code"":""PLN100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""948338bb-1896-4243-982f-946ccf23633e"",""name"":""PLN 100.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1031ce3c-eb6d-4239-9994-f1d2dcd9cdc7,"{""active"":true,""adminFee"":0,""basePrice"":29500,""code"":""INDST30"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""21e39342-6848-44f8-b0fb-540ffb60d19b"",""name"":""Indosat 30.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1047220b-7a8e-44c8-90cf-b234b86f75ff,"{""active"":true,""adminFee"":0,""basePrice"":5700,""code"":""TLKM5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""33df9a89-15c8-4992-99ac-21d73719e4e3"",""name"":""Telkomsel 5.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1049dd75-bc74-44bc-998c-a8cf2776efc4,"{""active"":true,""adminFee"":0,""basePrice"":96550,""code"":""TLKM100"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""219467ee-78ae-4388-8593-e630f4f40b96"",""name"":""Telkomsel 100.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1051be0d-e454-4921-9f29-2c35d40f513b,"{""active"":true,""adminFee"":0,""basePrice"":5700,""code"":""TLKM5"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""33df9a89-15c8-4992-99ac-21d73719e4e3"",""name"":""Telkomsel 5.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
105ca3e2-2f6a-47b1-8ae3-8b59cdcbb00c,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
106026e7-deb3-4759-b6d8-c746c255852a,"{""active"":true,""adminFee"":0,""basePrice"":49200,""code"":""TLKM50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""4f66ff7e-2bda-42a0-ad14-71ff6da3da20"",""name"":""Telkomsel 50.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1069e580-81e1-4012-9ef1-67dad7f33f9a,"{""active"":true,""adminFee"":0,""basePrice"":5975,""code"":""DATA_TLKM5"",""createdAt"":""2020-07-09T02:48:29Z"",""description"":""Telkomsel Data 30-50MB / 7 Hari"",""id"":""e7b86f7c-90c7-40ca-94c1-deccc864da6f"",""name"":""Telkomsel Data 5.000"",""operatorCode"":""telkomsel_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":false,""type"":""data"",""updatedAt"":""2020-11-03T18:10:03Z"",""userAdminFee"":0,""userSellPrice"":0,""version"":3336}"
106da523-74b8-4631-bcb6-5cd0cfb93c84,"{""active"":true,""adminFee"":2750,""basePrice"":50015,""code"":""PLN50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""ddad615d-3284-42ba-a6e9-4dc5b92c4e8e"",""name"":""PLN 50.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1075a877-a7de-45ef-864c-31c3278057dd,"{""active"":true,""adminFee"":0,""basePrice"":19875,""code"":""TLKM20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""59177f4e-a7ae-4684-b6ae-fc331499a894"",""name"":""Telkomsel 20.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
107d803f-0090-417e-a9bf-de3ff44afd4b,"{""active"":true,""adminFee"":2750,""basePrice"":50015,""code"":""PLN50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""ddad615d-3284-42ba-a6e9-4dc5b92c4e8e"",""name"":""PLN 50.000"",""operatorCode"":""pln"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""electricity"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
107e4b3a-1cbe-42cd-8d95-edf5a4e19f91,"{""active"":true,""adminFee"":0,""basePrice"":24650,""code"":""TLKM25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""c79590b9-9696-4167-aff4-e943c7b44157"",""name"":""Telkomsel 25.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1080a57d-5e58-4b9a-8cf1-9faf98063680,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
108ea751-6d6e-4775-a6b6-7bfcd0ae02e1,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
1094b01c-c0a9-43da-87e6-fac58fa20618,"{""active"":true,""adminFee"":0,""basePrice"":10225,""code"":""TLKM10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""be5e94ac-b4de-496e-8dcf-1cd51ab29a4d"",""name"":""Telkomsel 10.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10a27894-3d41-446b-bd1e-9dfec47088a9,"{""active"":true,""adminFee"":0,""basePrice"":49250,""code"":""XL50"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""967c04ff-5e79-448f-a49d-99d3f5bc014a"",""name"":""XL 50.000"",""operatorCode"":""xl"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10a68b0b-c84f-48dd-838e-9293d4d26766,"{""active"":true,""adminFee"":0,""basePrice"":19875,""code"":""TLKM20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""59177f4e-a7ae-4684-b6ae-fc331499a894"",""name"":""Telkomsel 20.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10a9a875-fe8a-4d6c-90ed-c7b9a7bf02f3,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10aaf85a-6618-4005-9285-6f82eabdfff2,"{""active"":true,""adminFee"":2500,""basePrice"":1000,""code"":""BPJSKS"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""d71ea092-dd91-407c-bdec-b6c1f85b3890"",""name"":""BPJS Kesehatan"",""operatorCode"":""bpjs"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""bpjs"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10ae4a79-b966-43c0-bcae-4f3c84493890,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10b537ed-47e7-4a12-a3f7-9356c50f78cc,"{""active"":true,""adminFee"":0,""basePrice"":5125,""code"":""DATA_INDSTY3"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""ec355354-02fc-4b43-9619-96f69a577974"",""name"":""Indosat Yellow  1GB (masa aktif 3 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10b78605-9581-4588-88dc-90b03412c86e,"{""active"":true,""adminFee"":0,""basePrice"":3575,""code"":""DATA_INDSTY1"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""0f6ce4d4-0f98-4ca4-b011-3ce5bcc4ed8e"",""name"":""Indosat Yellow 1GB (masa aktif 1 hari)"",""operatorCode"":""indosat_data"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""data"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10c1c29d-9dac-4bca-af61-a0b1bd6c1883,"{""active"":true,""adminFee"":0,""basePrice"":10225,""code"":""TLKM10"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""be5e94ac-b4de-496e-8dcf-1cd51ab29a4d"",""name"":""Telkomsel 10.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10d2f424-b36d-47c2-85d6-1659ebd517f2,"{""active"":true,""adminFee"":0,""basePrice"":24650,""code"":""TLKM25"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""c79590b9-9696-4167-aff4-e943c7b44157"",""name"":""Telkomsel 25.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10d6ae62-a639-46e9-bece-7535f9a32b14,"{""active"":true,""adminFee"":0,""basePrice"":19875,""code"":""TLKM20"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""59177f4e-a7ae-4684-b6ae-fc331499a894"",""name"":""Telkomsel 20.000"",""operatorCode"":""telkomsel"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10d777b4-3b67-45b4-8524-ac69bdcc95d5,"{""active"":true,""adminFee"":0,""basePrice"":29500,""code"":""INDST30"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""21e39342-6848-44f8-b0fb-540ffb60d19b"",""name"":""Indosat 30.000"",""operatorCode"":""indosat"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
10d98850-270c-4ffa-9f63-facc2d170b97,"{""active"":true,""adminFee"":0,""basePrice"":-1500,""code"":""PP_XL"",""createdAt"":""2018-01-01T00:00:00Z"",""description"":"""",""id"":""c4faf1f7-d8f6-48d7-94dd-a17733cdd3d1"",""name"":""XL Pascabayar"",""operatorCode"":""xl_postpaid"",""partnerId"":""e6cfd614-5dad-416d-9528-5c2cf524d9f7"",""problem"":false,""status"":true,""type"":""mobile_postpaid"",""userAdminFee"":0,""userSellPrice"":0,""version"":1}"
